Image_Name,Average_L*,Average_b*,Residual_Strength_HCl,Residual_Strength_NaCl,Residual_Strength_H2SO4,Residual_Strength_MgSO4
image_37.png,3.6295286266779065,5.767658424907543,779.2195055479693,35.568560135015645,36.50172508407841,73.61146620743672
image_38.png,2.918966141687817,4.639305622298979,810.6905146424274,35.84868129598794,38.24605304528164,72.2707911327896
image_41.png,3.4982969121187955,5.602490412056734,784.9442259788018,35.57285560655009,36.82970544791044,72.62647686834545
image_39.png,2.901040006006823,4.645189271506485,811.406899478679,35.79209666349819,38.35112475875918,70.3244130632211
image_44.png,3.4595023637946047,5.5168124488657275,786.7314227805302,35.60629504214743,36.95953317835901,73.59138469418984
image_43.png,2.97170607273654,4.743302989656336,808.3022623834189,35.75083959646857,38.264598750613835,58.2869043809618
image_17.jpg,3.3079497829249678,5.2440982016102575,796.7129337915964,38.063584769798275,33.42089525685165,24.181950120545526
image_10.jpg,3.772379934171963,6.003507055990967,777.2772874814616,38.443034802637435,31.73466700352843,7.602999468360648
image_7.jpeg,4.497483911522953,7.227084044289212,744.3732800463277,37.03390789845668,32.84092098996239,27.707509159840818
image_20.jpg,3.634288245298676,5.859582152686457,782.8371777690179,38.228404485807296,32.231684340690606,11.69231032279957
image_3.jpg,2.442374668960774,3.9010516262677606,834.126749607506,38.10142623371724,35.361019139472205,37.85216251928304
image_21.jpg,3.9003982883720787,6.209973758532386,772.44737739805,38.55352248624009,31.969623703305697,12.09698750440899
image_13.jpg,2.69516174566715,4.266819162477013,822.6753202726122,37.696292077670215,35.45969338664248,38.17971491608564
image_19.jpg,1.9106259384187374,3.003231640943395,857.5593560291782,38.2974038833932,36.66881169480099,38.54840994531759
image_6.jpg,2.946190768761621,4.672168326178258,811.832755211159,37.64711314127234,34.983126269895344,29.9746364868578
image_11.jpg,3.772379934171963,6.003507055990967,777.2772874814616,38.443034802637435,31.73466700352843,7.602999468360648
image_42.png,2.750926937799494,4.421277839639422,818.0387652208308,35.818481863651066,38.77511038333316,66.32977279495856
image_8.jpg,3.1331419960110587,4.922994250900735,804.8496870297306,38.553642644317,32.89081249044701,19.57125529972803
image_12.jpg,2.69516174566715,4.266819162477013,822.6753202726122,37.696292077670215,35.45969338664248,38.17971491608564
image_1.jpg,1.1281093660826176,1.7668619263712502,894.1384076568651,40.52127695489438,34.48593217873413,22.270917701559533
image_16.jpg,3.3079497829249678,5.2440982016102575,796.7129337915964,38.063584769798275,33.42089525685165,24.181950120545526
image_26.jpg,3.2582965627707465,5.2288031715902505,800.1444195275319,38.7205983204246,32.90237899259607,17.316368035244995
image_24.jpg,4.397990797642026,7.160126673852802,749.4216158373478,37.242895620628715,33.259567438247124,26.568824368253242
image_2.jpg,1.934417766164621,3.1304733511484564,856.775657465862,38.496690517288535,36.038705087265804,36.768949762068964
image_22.jpg,2.370899326086019,3.7348259285864986,838.2442754557616,38.53103325395408,35.478320927756684,29.70577401822004
image_30.jpg,3.825171763338962,6.001449303054203,775.1303094707632,38.36869939475691,32.069900288036514,12.741022374282512
image_25.jpg,3.4427894143028768,5.532750188402497,789.880257470835,37.19833797702935,34.60220140190452,46.33476232367402
image_45.png,3.233223712076432,5.1545951635667855,796.7684340948028,35.70611639573171,37.51359416306481,65.84840870697784
image_31.jpg,1.735024512798562,2.7111851797455544,866.3022917101254,39.329859319198086,35.04689188294154,31.902040554064705
image_9.jpg,3.305897285796932,5.269371561286965,796.7409902678984,37.63842473470234,34.69050568825918,28.385865421129225
image_23.png,3.0659260836158797,4.942112166001694,805.4571466216242,36.5212221084062,36.98283100284885,44.58437736207677
image_47.PNG,2.689423122837792,4.3013309837459115,820.8157080705561,35.90956759526004,38.824643223374586,68.06037280999674
image_46.png,3.332536726996876,5.319286711854629,792.1693920363208,35.557038657122106,37.407655188128274,79.11778336489525
image_32.png,3.175912594094446,5.086277996951722,799.1142662965322,35.59891130973714,37.804488587093644,76.12758411961043
image_36.png,3.1640267850716826,5.067047626456622,799.6924369324898,35.63821928462947,37.78369297732364,72.01956442069913
image_35.png,2.9735892674724047,4.750388233698572,808.3043308736966,35.822397148101395,38.11809648884281,55.57222023994411
image_34.png,2.850478711046732,4.5774552158666975,813.6134941492995,35.78113518086581,38.5110248863268,68.7811251444413
image_33.png,3.5419088409397013,5.652806957076377,783.037378583412,35.57134438883349,36.72466491609229,72.4128832009349
