Image_Name,Average_L*,Average_b*,Residual_Strength_HCl,Residual_Strength_NaCl,Residual_Strength_H2SO4,Residual_Strength_MgSO4
image_226.jpg,2.8955116321323566,4.642849460171809,35.27681542138925,36.27076574235199,37.32709737516625,37.840003589870435
image_172.jpg,3.574730907156102,5.697096463979838,34.46379165865127,37.56904072381792,33.732590299177346,41.34491731468422
image_95.jpg,4.31118456422223,6.837260058420172,33.577840566617645,38.39591629155109,31.50250885761802,47.428773816321915
image_139.jpg,1.8451552238097229,2.89591962971922,36.82493955094352,39.747822413408755,34.225518787835455,37.48901079876047
image_201.jpg,2.058285909591823,3.281838748058311,36.42990035649802,37.243727117353174,38.17119666929891,37.71153853183134
image_332.jpg,3.1513320087846104,5.025132585214338,34.952573384962236,36.010185045459316,37.026948343578375,37.72153632850389
image_58.jpg,2.7927258238746426,4.434072579351539,35.47893495887337,36.980708043874294,36.827319882409704,39.433350808111356
image_326.jpg,3.1094164276324943,4.9583667135102765,35.02525641019154,36.59441233927616,36.04636389778371,37.61425670063886
image_101.jpg,2.913004286953274,4.594952192653415,35.34637061766233,37.17056506411639,35.863374245202074,38.28118734474048
image_228.jpg,2.968537582875254,4.737276556407842,35.19972901343729,36.29325997433521,37.108127526050545,37.875194335421725
image_8.jpg,2.6161214136754447,4.195844343604486,35.674432184919624,37.2651493413219,36.247164095019194,37.390136909873156
image_131.jpg,1.7040162823934348,2.7267962927144955,36.91748810109276,38.31455832845518,37.079388087443604,36.93683170050119
image_317.jpg,4.812482187040609,7.6077835567156935,32.94115437932348,37.52847248474763,32.96779455198653,52.80920940898892
image_231.jpg,3.638017190010931,5.762553815681661,34.42440675095409,38.129260819461464,32.42258144193746,40.793943061207266
image_307.jpg,2.3679988508214636,3.786297120152829,35.9920880041816,36.52126779197062,38.57103301671982,37.91904346315363
image_346.jpg,2.6555947366862362,4.222598331316631,35.652356418973234,37.30783613373515,36.04663887285723,37.121829315314606
image_105.jpg,2.340175586872253,3.6788687120599293,36.143623184508854,38.34756443474512,35.7211805799403,39.2096139356193
image_298.jpg,2.0887061708056525,3.3574784547013463,36.351110175921974,36.592373132022,39.43128577137241,38.493828856005884
image_121.jpg,5.184698412564964,8.287021503421665,32.37370822531343,37.71254527491717,30.63862478392233,50.27106597100897
image_344.jpg,1.3072841302636755,2.0474984897589064,37.53358905054248,40.30940939602492,34.376961633857796,35.61450426937864
image_86.jpg,3.6533833004808787,5.747472723688117,34.424316992642595,37.47487081960172,34.071037258256894,42.374590515453754
image_6.jpg,6.076744331823713,9.775909745754142,31.248083121602118,38.46384552108381,30.50425051607548,66.70580163824467
image_38.jpg,3.5294630885837917,5.63835785631715,34.51194559854474,37.883161233864605,32.7390413102864,39.28457166920196
image_240.jpg,3.034556938667476,4.862319802318497,35.10199838177762,36.41543628839014,36.72445291657494,38.22667114420099
image_64.jpg,2.7759483403981005,4.432960749440629,35.47925519322638,36.993478374917615,36.753887117284,39.23004323172619
image_92.jpg,3.862932271573778,6.120179348647134,34.11638204781554,37.73272002172594,32.427201366693815,40.68992502458863
image_151.jpg,4.144943221884639,6.60822278733933,33.71617498782391,37.64857264686709,31.898470068477604,41.775999905263426
image_168.jpg,3.762900250275041,6.051924831518278,34.12922308114917,36.37855254628195,34.99366778375308,40.36629620223319
image_78.jpg,3.4795490630815764,5.473026877746163,34.694273833518,38.88938930052913,31.964271116107373,42.29109586201712
image_275.jpg,2.9419802690800876,4.642997510175729,35.30968843230943,37.3202629827472,35.404261349722695,37.942775700165214
image_146.jpg,3.713010058433769,5.8687979910197825,34.36070480689549,38.84339698560184,30.986265519590212,41.1825761885373
image_82.jpg,4.099677724364724,6.440421962121256,33.90684003163382,38.85292131935816,30.76924982064249,44.81606919887814
image_335.jpg,3.0816280448159388,4.9454934123888865,35.02994337325624,36.39999601408592,36.436864332410664,37.630355479729786
image_230.jpg,3.7951049499631897,6.004529769165635,34.23975201421496,38.570286507178615,31.20260636142739,41.091862906855546
image_31.jpg,5.013537326573155,7.993517835019002,32.63845574527796,38.1587753738874,30.839820634667653,52.03764566314338
image_320.jpg,5.236367903539783,8.26390941060084,32.40416337798711,37.43575078251821,32.240812655208146,54.35445657997743
image_357.jpg,2.980930517932801,4.748017183574824,35.22021300161457,37.27959052943564,35.193424492560226,37.63225261134356
image_155.jpg,2.976568867277038,4.9264559035166355,35.10258784492618,37.43489509269573,35.85372133045549,42.72556212550153
image_315.jpg,3.341095555743272,5.376136826824067,34.656546968201596,35.758217942407455,36.88364625307263,38.03844243313314
image_247.jpg,2.774146408820612,4.499841481827897,35.40057187008464,36.3789773180475,37.53073887519379,38.32015706579132
image_81.jpg,4.306260105679563,6.7674547729634105,33.646353991658465,38.62398899078431,31.416553390748742,48.211692711373345
image_106.jpg,4.383150718365518,7.022178461676223,33.416577547994976,38.25727572696555,31.170003159441805,46.54628942687045
image_186.jpg,4.069852179086943,6.60393595653215,33.74357782163428,37.558629530675745,33.46703863143941,47.23192200314668
image_46.jpg,2.543216048750832,4.038699488102011,35.84959834945808,38.82185448433342,33.52200075026378,36.82458918296802
image_322.jpg,5.512781521529486,8.686796518212644,32.1451063050643,38.50535216056071,32.397707753777574,66.01289063103182
image_198.jpg,3.0852016897513037,4.999690621305727,35.00369904139881,36.75936315197679,36.048093664086664,39.139699786842606
image_181.jpg,3.375826846446452,5.4332101910173805,34.638089310454404,36.3355884560346,36.26274424716566,40.24625315840679
image_337.jpg,3.0216550733780947,4.867593841203828,35.09866047946161,36.54870435296575,36.30401153820625,37.58994545310403
image_257.jpg,2.5128037154804876,4.029778441201322,35.78336998482998,36.23369656564115,38.68727635388496,38.16320262157555
image_192.jpg,3.0889441175577756,4.954487424045492,35.105989066571354,38.57507002425207,33.2234493294559,40.932493766137135
image_331.jpg,3.0482312429949645,4.8776388544307,35.08943973037735,36.52372111809396,36.322517146515324,37.55830532473219
image_277.jpg,3.009401169776505,4.810871011087036,35.13723720815727,36.259601256961304,36.9892659968062,37.73321807563187
image_153.jpg,5.452484463524694,8.685176292812756,32.09799340420128,38.59517601205126,29.55588601696706,55.523941178776155
image_161.jpg,3.8649481899065656,6.104786608937361,34.12008847661159,37.57306565466226,32.5418656042954,39.859085701247565
image_35.jpg,5.160993800969044,8.164513157707143,32.521923887511925,38.71739696292614,29.849018274255485,53.54015744684182
image_314.jpg,4.896931830713779,7.723748266886975,32.80864592166887,37.118374964999624,32.24200649413613,47.879914802848376
image_340.jpg,3.772622329172235,5.949652088874761,34.259266603201155,37.68673386603796,33.03330062482598,41.41238774562736
image_334.jpg,3.5913204545846265,5.74938600676878,34.3723123747901,36.477547789995896,34.89730265405274,38.372570423440415
image_103.jpg,4.004534161368503,6.385800298541205,33.94093369093018,38.013440914733344,33.219467987275806,47.885366487016405
image_347.jpg,2.5635958376013726,4.087110236127174,35.75180415667979,36.86345898062925,37.20968001290399,37.39887330399474
image_300.jpg,2.4642316374256015,3.9245729167733905,35.8822998470254,36.70122280106147,37.90121544670386,37.672238692807674
image_147.jpg,4.702887231221598,7.558617858965055,32.95376696725113,37.89389012434155,30.332241924596882,44.76511900497497
image_343.jpg,1.6939459597614512,2.6569382122127463,37.01315323973658,39.5794978851249,34.8071286580508,36.69727974154367
image_249.jpg,2.4621770097545665,3.916462942541098,35.8847729087459,36.5691895115373,38.15535429700869,37.64474040618563
image_295.jpg,2.9239733361656306,4.647573942781771,35.27731710323709,36.417152019744556,37.03915257006998,37.81333997489339
image_342.jpg,2.848533008459898,4.551503854972021,35.347708780205,36.153719294633206,37.67783481385343,37.65705489876441
image_32.jpg,2.2276187765026285,3.501776270096284,36.24907561306668,37.372275192577966,37.32976133802082,37.04937120827512
image_319.jpg,4.357091391769759,6.853534873811237,33.51066877089992,37.15614869978034,32.969965032192405,44.28568951177822
image_154.jpg,2.7166899702401603,4.351940856091293,35.542508850189144,36.883378314876474,37.10637467473533,39.18420075589027
image_202.jpg,2.3560560145519407,3.7670937717423936,36.01730661590978,36.84638602022233,37.96856169040081,37.77558089442863
image_351.jpg,3.890961090425733,6.2292583064479325,34.0696734138211,38.210877078757356,32.81611981933569,46.532667663538
image_193.jpg,3.9473895883721863,6.338594506248153,33.97624131132898,38.157883771700426,32.61903956307428,46.219753269246695
image_194.jpg,4.641412807470209,7.372899914250312,33.110338373065716,38.01224250553702,30.457064674951155,44.68052321616208
image_67.jpg,5.447572755523111,8.748065638898494,32.01146337728535,37.7016766476574,30.727781761925478,54.10143538893339
image_358.jpg,3.33147236112006,5.305038475582196,34.7552214650368,37.03256750820695,34.68492171621357,38.14573542308227
image_164.jpg,4.116397664249161,6.57974476827708,33.7295350511584,36.943875964144404,33.87311552703014,44.164835896439136
image_271.jpg,4.191571761936211,6.674864646478864,33.60927961397591,36.2986689618217,33.746470330061015,39.71127620244082
image_261.jpg,2.4250697440830633,3.909689127839611,35.89227551939499,36.56315390549061,38.28955950645456,38.07413868599018
image_294.jpg,2.6754043736663795,4.307228579524545,35.57167048203398,36.861743835306136,36.86453695529679,37.73446769165726
image_159.jpg,3.2924333079643286,5.251769756846702,34.81166920946486,37.381626284986126,34.2288036196338,38.486492452505026
